App Name,App Id,Category,Rating,Rating Count,Installs,Minimum Installs,Maximum Installs,Free,Price,Currency,Size,Minimum Android,Developer Id,Developer Website,Developer Email,Released,Last Updated,Content Rating,Privacy Policy,Ad Supported,In App Purchases,Editors Choice,Scraped Time
Archery Master 3D,com.junerking.archery,Sports,4.2,955482.0,"100,000,000+",100000000.0,125445533,True,0.0,USD,Varies with device,Varies with device,TerranDroid,http://www2.terrandroid.com,support@terrandroid.com,"Apr 15, 2015","Dec 11, 2019",Everyone 10+,http://www2.terrandroid.com/policy.htm,True,True,False,2021-06-15 20:22:36
SNOW,com.campmobile.snow,Photography,4.2,1301865.0,"100,000,000+",100000000.0,125181822,True,0.0,USD,Varies with device,Varies with device,"SNOW, Inc.",https://snow.me,snow_support@snowcorp.com,"Nov 3, 2015","May 24, 2021",Everyone,https://www.snow.me/terms/privacyPolicy,False,False,True,2021-06-16 06:58:42
Piano Kids - Music & Songs,com.orange.kidspiano.music.songs,Music,4.4,413682.0,"100,000,000+",100000000.0,124951546,True,0.0,USD,55M,4.1 and up,Orange Studios Games,http://orangestudiosgames.com,orangegstudios@gmail.com,"Feb 2, 2016","Jun 11, 2021",Everyone,http://orangestudiosgames.com/privacy_policy.html,True,True,False,2021-06-16 04:00:11
Voice changer with effects,com.baviux.voicechanger,Entertainment,4.4,217844.0,"100,000,000+",100000000.0,124824424,True,0.0,USD,9.6M,4.1 and up,Baviux,http://www.baviux.com,sviudes@baviux.com,"May 26, 2014","May 26, 2021",Everyone,http://baviux.com/voicechanger-privacy,True,True,False,2021-06-15 20:29:05
Drum Pad Machine - Beat Maker & Music Maker,com.agminstruments.drumpadmachine,Music & Audio,4.4,899160.0,"100,000,000+",100000000.0,124720621,True,0.0,USD,36M,5.0 and up,Easybrain,https://easybrain.com/,support@easybrain.com,"Aug 31, 2014","May 03, 2021",Teen,https://easybrain.com/privacy,True,True,False,2021-06-16 11:07:27
Bike Stunt Race 3d Bike Racing Games – Bike game,com.knights.bikesstunt.motomaster,Simulation,4.1,172583.0,"100,000,000+",100000000.0,124499897,True,0.0,USD,52M,4.1 and up,The Knights Pvt Ltd,http://www.theknights.com.pk,knights.techhelp@gmail.com,"Oct 15, 2017","May 22, 2021",Everyone,https://www.theknights.com.pk/privacy-policy/,True,True,False,2021-06-16 00:46:04
Boomplay: Download Music Enjoy Offline Music Free,com.afmobi.boomplayer,Music & Audio,4.6,430325.0,"100,000,000+",100000000.0,124125332,True,0.0,USD,22M,4.2 and up,Transsnet Music Limited,https://www.boomplaymusic.com,support.boomplay@transsnet.com,"Apr 7, 2016","Apr 30, 2021",Teen,https://www.boomplay.com/privacyPolicy,True,True,False,2021-06-16 13:57:54
Moto Rider GO: Highway Traffic,com.tbegames.and.best_moto_race,Racing,4.3,709241.0,"100,000,000+",100000000.0,123934175,True,0.0,USD,96M,4.4 and up,T-Bull,http://t-bull.com,thunderbullgames@gmail.com,"Nov 30, 2016","Apr 30, 2021",Everyone,http://t-bull.com/privacy-policy/,True,True,False,2021-06-16 02:27:55
AI Gallery,com.gallery20,Photography,4.2,49090.0,"100,000,000+",100000000.0,123765767,True,0.0,USD,43M,5.0 and up,Transsion Holdings,,chang.shu@transsion.com,"Aug 15, 2018","Oct 16, 2020",Everyone,http://cdn.shalltry.com/transhold/en1/policy,False,False,False,2021-06-16 12:42:24
Masha and the Bear. Educational Games,com.edujoy.masha.games,Educational,4.1,212136.0,"100,000,000+",100000000.0,123688272,True,0.0,USD,28M,4.4 and up,AppQuiz,http://www.edujoy.es,edujoy@edujoy.es,"Sep 29, 2017","Jun 08, 2021",Everyone,http://edujoy.es/privacy_policy.html,True,True,False,2021-06-16 10:32:40
Timeshift burst,com.sonymobile.android.addoncamera.timeshift,Photography,3.7,59758.0,"100,000,000+",100000000.0,123218191,True,0.0,USD,Varies with device,Varies with device,Sony Corporation,http://www.sonymobile.com,apps@sonymobile.com,"Jan 21, 2014","Dec 17, 2015",Everyone,http://www.sonymobile.com/global-en/legal/privacy/,False,False,False,2021-06-16 07:39:49
Sticker.ly - Sticker Maker & WhatsApp Status Video,com.snowcorp.stickerly.android,Tools,4.6,1308054.0,"100,000,000+",100000000.0,123134819,True,0.0,USD,37M,5.0 and up,"SNOW, Inc.",http://sticker.ly,support@sticker.ly,"Apr 12, 2019","May 17, 2021",Mature 17+,https://www.notion.so/stickerlyapp/Sticker-ly-Privacy-Policy-c40b0b551f9c442aaaa74fcc202a22a8,True,False,False,2021-06-16 08:30:56
Kode,com.app.downloadmanager,Tools,4.2,1335340.0,"100,000,000+",100000000.0,122941997,True,0.0,USD,Varies with device,Varies with device,Mirmay Limited,https://www.kodebrowser.com,support@kodebrowser.com,"Oct 31, 2012","Apr 29, 2021",Everyone,https://www.kodebrowser.com/privacy-policy,True,True,False,2021-06-16 00:34:26
Episode - Choose Your Story,com.episodeinteractive.android.catalog,Simulation,4.3,3636696.0,"100,000,000+",100000000.0,122869683,True,0.0,USD,87M,6.0 and up,Episode Interactive,https://pocketgems.com/episode/,episode.support@pocketgems.zendesk.com,"Feb 20, 2014","Jun 09, 2021",Teen,http://episode-app.tumblr.com/post/66744877212/privacy-policy,True,True,False,2021-06-16 08:55:23
myMetro,com.nuance.nmc.sihome.metropcs,Tools,4.1,315025.0,"100,000,000+",100000000.0,122609484,True,0.0,USD,22M,5.0 and up,Metro by T-Mobile,http://www.metropcs.com,MyMetro@T-Mobile.com,"Mar 3, 2014","May 17, 2021",Everyone,http://www.metropcs.com/metro/tac/termsAndConditions.jsp?terms=Terms%20and%20Conditions%20of%20Service,False,False,False,2021-06-16 06:40:23
Skater Boy,com.game.SkaterBoy,Arcade,4.4,1215372.0,"100,000,000+",100000000.0,122054069,True,0.0,USD,12M,4.1 and up,Runner  Games,http://ww.runnergamer.com,deiternick78@gmail.com,"Feb 27, 2012","Jul 29, 2019",Everyone,https://sites.google.com/site/smootemobileprivacypolicy/,True,False,False,2021-06-16 01:26:18
Knife Hit,com.ketchapp.knifehit,Arcade,4.3,960586.0,"100,000,000+",100000000.0,121591092,True,0.0,USD,57M,4.4 and up,Ketchapp,http://www.ketchappgames.com,support@ketchappgames.com,"Jan 20, 2018","Nov 17, 2020",Everyone,https://legal.ubi.com/privacypolicy,True,True,False,2021-06-16 01:01:33
Miraculous Ladybug & Cat Noir,com.crazylabs.lady.bug,Action,4.4,873114.0,"100,000,000+",100000000.0,121556334,True,0.0,USD,54M,4.4 and up,Crazy Labs by TabTale,https://www.crazylabs.com,support@crazylabs.com,"Apr 24, 2018","Jun 07, 2021",Teen,https://crazylabs.com/privacy-policy/,True,True,False,2021-06-15 23:58:35
SimSimi,com.ismaker.android.simsimi,Entertainment,4.3,3923672.0,"100,000,000+",100000000.0,121412798,True,0.0,USD,38M,4.1 and up,SimSimi Inc.,http://blog.simsimi.com/2012/02/simsimi-user-faq.html,no-reply@simsimi.com,"Dec 1, 2010","May 20, 2021",Mature 17+,https://www.jisiklog.com/Privacy-Policy,True,True,False,2021-06-16 09:25:46
Anti-virus Dr.Web Light,com.drweb,Tools,4.6,1144799.0,"100,000,000+",100000000.0,121409402,True,0.0,USD,15M,4.4 and up,"Doctor Web, Ltd",http://support.drweb.com,android@drweb.com,"Jul 26, 2010","Mar 25, 2021",Everyone,http://company.drweb.com/policy,True,False,False,2021-06-16 02:00:07
Woodturning,com.BallGames.Woodturning,Simulation,4.0,442785.0,"100,000,000+",100000000.0,121407479,True,0.0,USD,70M,4.4 and up,VOODOO,https://www.voodoo.io/,support@voodoo.io,"Jan 9, 2020","May 27, 2021",Everyone,https://www.voodoo.io/privacy,True,True,False,2021-06-15 20:57:40
"XOS Launcher(2020)- Customized,Cool,Stylish",com.transsion.XOSLauncher,Personalization,4.7,720091.0,"100,000,000+",100000000.0,121339310,True,0.0,USD,22M,6.0 and up,Shalltry Group,http://toolgroup.shalltry.com/,xoslauncher2016@gmail.com,"Sep 14, 2016","Jun 10, 2021",Everyone,https://cdn.xeno.mobi/shalltrygroup/en1/policy,True,True,False,2021-06-15 20:53:20
Bubble Witch 2 Saga,com.midasplayer.apps.bubblewitchsaga2,Casual,4.5,2955620.0,"100,000,000+",100000000.0,121158277,True,0.0,USD,79M,4.1 and up,King,http://bubblewitch2saga.com/help/,bubblewitch2.techhelp@king.com,"Jun 3, 2014","Jun 14, 2021",Everyone,https://king.com/privacyPolicy,False,True,False,2021-06-16 10:06:55
Roposo: Indian Short Video App. Viral Funny Videos,com.roposo.android,Social,4.1,1144722.0,"100,000,000+",100000000.0,120600871,True,0.0,USD,60M,5.0 and up,Roposo,https://www.roposo.com,support@roposo.com,"Apr 10, 2015","Jun 11, 2021",Teen,http://www.roposo.com/privacy,True,False,False,2021-06-15 22:25:59
Opera News: Breaking Local & US Headlines,com.opera.app.news,News & Magazines,4.2,333391.0,"100,000,000+",100000000.0,120143968,True,0.0,USD,16M,Varies with device,Opera,http://www.opera.com,feedback-opera-news-app@opera.com,"Jul 24, 2018","Jun 11, 2021",Teen,https://opera.news/terms,True,False,False,2021-06-16 04:29:37
Candy Crush Jelly Saga,com.king.candycrushjellysaga,Puzzle,4.5,1657136.0,"100,000,000+",100000000.0,120137528,True,0.0,USD,80M,4.1 and up,King,https://king.com/game/candycrushjelly,candycrushjelly.techhelp@king.com,"Jan 6, 2016","Jun 07, 2021",Everyone,https://king.com/privacyPolicy,True,True,False,2021-06-16 12:20:10
Backgrounds HD (Wallpapers),com.ogqcorp.bgh,Personalization,4.5,2402124.0,"100,000,000+",100000000.0,119768469,True,0.0,USD,Varies with device,Varies with device,OGQ,https://www.ogq.me/policy/about,support+and_backgrounds@ogqcorp.com,"Apr 18, 2012","Jun 11, 2021",Teen,http://bgh.ogqcorp.com/api/v4/documents/privacy,True,True,False,2021-06-15 20:46:56
DEAD TARGET: Zombie Offline - Shooting Games,com.vng.g6.a.zombie,Action,4.4,2015692.0,"100,000,000+",100000000.0,119578350,True,0.0,USD,173M,5.0 and up,VNG GAME STUDIOS,http://deadtarget.com,support.global@vng.com.vn,"Jun 16, 2014","Jun 16, 2021",Mature 17+,https://deadtarget.com/,True,True,True,2021-06-16 13:51:19
Super Bob's World: Jungle Adventure- Free Run Game,free.os.jump.superbros.adventure.world,Adventure,4.2,447892.0,"100,000,000+",100000000.0,119434701,True,0.0,USD,Varies with device,4.4 and up,OneSoft Global PTE. LTD.,https://onesoft.com.vn,casual.support@onesoft.com.vn,"Jun 26, 2019","Jun 03, 2021",Everyone 10+,https://sites.google.com/view/onesoftprivacypolicy,True,True,False,2021-06-16 12:02:57
MP3 Cutter and Ringtone Maker♫,com.atomic.apps.ringtone.cutter,Music & Audio,4.2,876882.0,"100,000,000+",100000000.0,118988230,True,0.0,USD,2.5M,4.0.3 and up,Atomic Infoapps,,atomicapps4u@gmail.com,"Dec 29, 2013","Jul 03, 2020",Everyone,http://atomicinfoapps.blogspot.com/p/mp3-cutter.html,True,False,False,2021-06-16 11:33:05
Video Downloader,video.downloader.videodownloader,Video Players & Editors,4.7,825907.0,"100,000,000+",100000000.0,118896053,True,0.0,USD,12M,5.1 and up,InShot Inc.,https://inshot.dev,cameras.ideas@gmail.com,"Mar 16, 2018","Jun 11, 2021",Everyone,http://www.myinstashot.com/privacypolicy.html,True,True,False,2021-06-15 23:29:58
Pixel Art: Color by Number,com.europosit.pixelcoloring,Puzzle,4.5,2076447.0,"100,000,000+",100000000.0,118863952,True,0.0,USD,65M,5.0 and up,Easybrain,http://www.easybrain.com,support@easybrain.com,"Oct 16, 2017","May 31, 2021",Everyone,https://easybrain.com/policy.html,True,True,True,2021-06-16 08:28:18
XClub,com.trassion.infinix.xclub,Social,4.3,39356.0,"100,000,000+",100000000.0,118660697,True,0.0,USD,32M,4.4 and up,XClub,https://ilovexclub.com/,support@ilovexclub.com,"Sep 22, 2015","Jun 02, 2021",Teen,http://www.infinix.club/Privacy,False,False,False,2021-06-15 22:18:58
Angry Birds Space,com.rovio.angrybirdsspace.ads,Arcade,4.4,1254141.0,"100,000,000+",100000000.0,118196843,True,0.0,USD,46M,4.1 and up,Rovio Entertainment Corporation,https://www.rovio.com,support@rovio.com,"Mar 22, 2012","Aug 24, 2018",Everyone,https://www.rovio.com/privacy,True,True,False,2021-06-15 21:11:04
XShare - Transfer & Share all files without data,com.infinix.xshare,Tools,4.4,61033.0,"100,000,000+",100000000.0,118030193,True,0.0,USD,20M,5.0 and up,Shalltry Group,http://toolgroup.shalltry.com/,xshare.feedback@gmail.com,"Mar 30, 2016","Jun 09, 2021",Everyone,https://res.toolmatrix.plus/file/2021/01/1611044637388377.html,True,False,False,2021-06-16 01:40:43
Time Zone Data,com.motorola.timezonedata,Tools,4.2,11548.0,"100,000,000+",100000000.0,117849183,True,0.0,USD,Varies with device,,Motorola Mobility LLC.,http://www.motorola.com,playstor@motorola.com,"Sep 19, 2019","Jul 06, 2020",Everyone,http://www.motorola.com/device-privacy,False,False,False,2021-06-16 01:31:54
World of Tanks Blitz PVP MMO 3D tank game for free,net.wargaming.wot.blitz,Strategy,4.2,3694830.0,"100,000,000+",100000000.0,117760576,True,0.0,USD,133M,4.4 and up,Wargaming Group,http://wotblitz.com,blitz_android_support@wargaming.net,"Dec 3, 2014","Jun 08, 2021",Teen,https://legal.na.wargaming.net/en/privacy-policy/,False,True,False,2021-06-16 04:43:34
PENUP - Share your drawings,com.sec.penup,Art & Design,4.5,110808.0,"100,000,000+",100000000.0,117455990,True,0.0,USD,28M,6.0 and up,"Samsung Electronics Co.,  Ltd.",https://www.penup.com/intro,noreply.sec@samsung.com,"Sep 7, 2013","May 18, 2021",Teen,https://account.samsung.com/membership/pp,False,False,False,2021-06-16 05:47:27
Facebook Business Suite (Pages Manager),com.facebook.pages.app,Business,4.3,1949993.0,"100,000,000+",100000000.0,117452128,True,0.0,USD,Varies with device,Varies with device,Facebook,http://www.facebook.com/FacebookPages,android-support@fb.com,"Jan 28, 2014","Jun 14, 2021",Everyone,https://www.facebook.com/about/privacy/,False,False,False,2021-06-16 06:07:22
"My Bakery Empire - Bake, Decorate & Serve Cakes",com.cocoplay.sweet.bakery,Role Playing,4.2,518481.0,"100,000,000+",100000000.0,117443797,True,0.0,USD,53M,4.4 and up,Coco Play By TabTale,https://www.tabtale.com/,support@tabtale.com,"Oct 3, 2017","Apr 15, 2021",Teen,https://crazylabs.com/privacy-policy/,True,True,False,2021-06-16 12:21:56
Disney+,com.disney.disneyplus,Entertainment,4.3,933759.0,"100,000,000+",100000000.0,117221310,True,0.0,USD,Varies with device,5.0 and up,Disney,https://help.disneyplus.com,disneyplushelp@disney.com,"Nov 8, 2019","Jun 07, 2021",Teen,https://privacy.thewaltdisneycompany.com/en/current-privacy-policy/,False,True,False,2021-06-16 10:57:37
"CallApp: Caller ID, Call Blocker & Call Recorder",com.callapp.contacts,Communication,4.3,806101.0,"100,000,000+",100000000.0,117110469,True,0.0,USD,Varies with device,Varies with device,"CallApp Caller ID, Manage & Customize your calls",http://callapp.com,support@callapp.com,"Sep 13, 2012","Jun 10, 2021",Everyone,http://www.callapp.com/privacy/,True,True,False,2021-06-16 06:10:21
VSCO: Photo & Video Editor with Slo-mo Effect,com.vsco.cam,Photography,3.9,1192791.0,"100,000,000+",100000000.0,116634253,True,0.0,USD,85M,6.0 and up,VSCO,https://vsco.co,info@vsco.co,"Dec 3, 2013","Jun 12, 2021",Everyone,https://vsco.co/about/privacy_policy,False,True,True,2021-06-16 08:53:21
Castle Clash: Guild Royale,com.igg.castleclash,Strategy,4.2,5017163.0,"100,000,000+",100000000.0,116517465,True,0.0,USD,566M,4.1 and up,IGG.COM,http://www.igg.com,help.castle.android@igg.com,"Jul 25, 2013","May 12, 2021",Everyone 10+,http://igg.com/about/privacy_policy.php,True,True,False,2021-06-16 07:51:50
Zombie Catchers - love the hunt!,fi.twomenandadog.zombiecatchers,Action,4.4,1806670.0,"100,000,000+",100000000.0,116411005,True,0.0,USD,67M,4.4 and up,Deca Games,https://support.decagames.com,support@decagames.com,"Jan 27, 2016","May 04, 2021",Everyone,http://www.zombiecatchers.com/privacy/,True,True,True,2021-06-16 01:53:22
Cut the Rope 2,com.zeptolab.ctr2.f2p.google,Puzzle,4.6,2302114.0,"100,000,000+",100000000.0,116212073,True,0.0,USD,Varies with device,4.4 and up,ZeptoLab,http://zeptolab.com,support@zeptolab.com,"Mar 28, 2014","Feb 19, 2021",Everyone,https://www.zeptolab.com/pp.htm,True,True,True,2021-06-16 09:38:06
My Home - Design Dreams,com.spacegame.homedesign,Casual,4.4,2161315.0,"100,000,000+",100000000.0,116091669,True,0.0,USD,161M,4.4 and up,ZenLife Games,https://zenlifegames.com/,myhome@zentertain.net,"Aug 8, 2018","Jun 09, 2021",Teen,https://zenjoy-res.tuanguwen.com/privacy/zenjoy.html,True,True,False,2021-06-15 23:14:47
MyASUS - Service Center,com.asus.ia.asusapp,Business,4.1,438117.0,"100,000,000+",100000000.0,116036115,True,0.0,USD,7.4M,6.0 and up,ASUSTeK COMPUTER INC.,https://www.asus.com/,MYASUS_DEVELOPER@asus.com,"Mar 29, 2012","May 26, 2021",Everyone,https://www.asus.com/Terms_of_Use_Notice_Privacy_Policy/Privacy_Policy,False,False,False,2021-06-16 05:58:31
Mr Bullet - Spy Puzzles,com.lionstudios.mrbullet,Puzzle,4.2,651633.0,"100,000,000+",100000000.0,115798235,True,0.0,USD,45M,4.4 and up,Lion Studios,http://lionstudios.cc,1button@lionstudios.cc,"Jul 12, 2019","Jan 05, 2021",Teen,https://lionstudios.cc/privacy/,True,True,False,2021-06-15 20:47:05
Earn to Die 2,com.notdoppler.earntodie2,Racing,4.4,1784979.0,"100,000,000+",100000000.0,115738798,True,0.0,USD,75M,4.1 and up,Not Doppler,http://www.notdoppler.com/earntodie2,android.support@notdoppler.com,"May 4, 2015","Jan 11, 2021",Teen,http://www.notdoppler.com/earntodie2/privacypolicy.php,True,True,False,2021-06-16 11:55:28
2 3 4 Player Mini Games,com.ction.playergames,Simulation,4.4,715936.0,"100,000,000+",100000000.0,115689781,True,0.0,USD,41M,4.1 and up,Better World Games,http://www.234playergames.com/,gamesofzen@gmail.com,"Feb 8, 2018","Apr 27, 2021",Everyone,http://www.234playergames.com/privacy-policy-bwg/,True,False,False,2021-06-16 09:08:38
MEGA,mega.privacy.android.app,Productivity,3.6,800167.0,"100,000,000+",100000000.0,114852613,True,0.0,USD,94M,5.0 and up,Mega Ltd,https://mega.nz,android@mega.nz,"Feb 8, 2016","Jun 11, 2021",Everyone,https://mega.nz/#privacy,False,True,False,2021-06-16 12:02:05
"Truck games for kids - build a house, car wash",com.gokids.transportbuilding,Educational,4.1,150545.0,"100,000,000+",100000000.0,114808798,True,0.0,USD,103M,4.4 and up,GoKids!,http://gokidsmobile.com/,toplinesolutionsltd@gmail.com,"Oct 16, 2018","Jun 02, 2021",Everyone,http://gokidsmobile.com/privacy-policy/,True,True,False,2021-06-16 02:54:02
Swamp Attack,com.outfit7.movingeye.swampattack,Action,4.5,2476112.0,"100,000,000+",100000000.0,114635247,True,0.0,USD,136M,4.4 and up,Outfit7 Limited,http://outfit7.com/contact/android/,support@outfit7.com,"Jul 31, 2014","Jan 13, 2021",Everyone 10+,http://outfit7.com/privacy/,True,True,False,2021-06-16 02:17:27
SoundHound - Music Discovery & Lyrics,com.melodis.midomiMusicIdentifier.freemium,Music & Audio,4.4,893846.0,"100,000,000+",100000000.0,114497647,True,0.0,USD,Varies with device,Varies with device,SoundHound Inc.,https://soundhound.com/soundhound,SoundHound-Support@SoundHound.com,"Jun 15, 2010","Jun 03, 2021",Teen,http://soundhound.com/soundhound-privacy,True,False,False,2021-06-15 22:57:12
ASUS Weather,com.asus.weathertime,Weather,4.3,4863.0,"100,000,000+",100000000.0,114400378,True,0.0,USD,Varies with device,Varies with device,"Mobile, ASUSTek Computer Inc.",http://www.asus.com,zenui@asus.com,"Jul 4, 2014","Jul 25, 2019",Everyone,http://www.asus.com/Terms_of_Use_Notice_Privacy_Policy/Privacy_Policy/,True,False,False,2021-06-15 23:23:09
CAIXA,br.com.gabba.Caixa,Finance,4.1,2574194.0,"100,000,000+",100000000.0,114242985,True,0.0,USD,Varies with device,Varies with device,Caixa Econômica Federal,http://www.caixa.gov.br,suporte.mobile@caixa.gov.br,"Jan 9, 2012","May 27, 2021",Everyone,http://www.caixa.gov.br/politica-de-privacidade/Paginas/default.aspx,False,False,False,2021-06-15 20:27:53
Truck Simulator 2018 : Europe,com.zuuks.truck.simulator.euro,Simulation,4.2,771009.0,"100,000,000+",100000000.0,114238047,True,0.0,USD,49M,5.0 and up,Zuuks Games,http://www.zuuks.com,help@zuuks.com,"Apr 7, 2018","Nov 23, 2020",Everyone,http://www.zuuks.com/policy.html,True,True,False,2021-06-16 12:42:36
PK XD - Explore and Play with your Friends!,com.movile.playkids.pkxd,Adventure,4.4,2479400.0,"100,000,000+",100000000.0,114150310,True,0.0,USD,163M,4.4 and up,PlayKids Inc,http://www.playkids.com,support@playkids.com,"Jul 12, 2019","Jun 06, 2021",Everyone 10+,https://policies.playpkxd.com/en/privacy/2.0/,True,True,True,2021-06-16 04:21:39
